lon,lat,elev,time
-74.08152771,4.6527953148,2571,12:38:20
-74.08152771,4.6527953148,2571,12:38:22
-74.0813064575,4.6527805328,2570,12:38:30
-74.0811767578,4.6527714729,2570,12:38:32
-74.0810775757,4.652759552,2570,12:38:34
-74.0810165405,4.6527457237,2569,12:38:36
-74.0809707642,4.6527061462,2570,12:38:40
-74.080947876,4.6526479721,2570,12:38:44
-74.0809402466,4.6525950432,2571,12:38:46
-74.0809326172,4.6525449753,2571,12:38:48
-74.0809173584,4.652493,2571,12:38:50
-74.0809020996,4.6524291039,2571,12:38:54
-74.0808792114,4.6523742676,2572,12:38:56
-74.080871582,4.6523246765,2572,12:38:58
-74.080871582,4.6522774696,2572,12:39:00
-74.080871582,4.6522183418,2572,12:39:04
-74.080871582,4.6521720886,2573,12:39:06
-74.080871582,4.6521720886,2573,12:39:08
-74.080871582,4.6521720886,2573,12:39:10
-74.080871582,4.6521720886,2573,12:39:12
-74.080871582,4.6521720886,2573,12:39:14
-74.080909729,4.6520409584,2574,12:39:29
-74.0809326172,4.6519465446,2573,12:39:31
-74.0809326172,4.651881218,2573,12:39:33
-74.0809326172,4.651881218,2573,12:39:39
-74.0809326172,4.651881218,2573,12:39:41
-74.0809326172,4.651881218,2573,12:39:43
-74.0809326172,4.651881218,2573,12:39:45
-74.080909729,4.651781559,2572,12:39:49
-74.0808944702,4.6516947746,2572,12:39:51
-74.0808868408,4.6516094208,2572,12:39:53
-74.0808792114,4.6515426636,2572,12:39:55
-74.0808792114,4.6514463425,2572,12:39:59
-74.0808792114,4.6513762474,2571,12:40:01
-74.0808792114,4.6513032913,2572,12:40:03
-74.0808792114,4.6512084007,2571,12:40:07
-74.0808792114,4.6511311531,2572,12:40:09
-74.0808792114,4.6510710716,2572,12:40:11
-74.080871582,4.6510038376,2571,12:40:15
-74.0808639526,4.6509513855,2571,12:40:17
-74.0808639526,4.6509513855,2571,12:40:19
-74.0808639526,4.6509513855,2571,12:40:21
-74.0808639526,4.6509513855,2571,12:40:23
-74.0808639526,4.6509513855,2571,12:40:25
-74.0808639526,4.6509513855,2571,12:40:27
-74.0808639526,4.6509513855,2571,12:40:29
-74.0808639526,4.6509513855,2571,12:40:31
-74.0808639526,4.6509513855,2571,12:40:33
-74.0808639526,4.6509513855,2571,12:40:35
-74.0808639526,4.6509513855,2571,12:40:37
-74.0808639526,4.6509513855,2571,12:40:39
-74.0809173584,4.6506066322,2571,12:40:43
-74.080947876,4.650408268,2571,12:40:45
-74.0809707642,4.6502895355,2571,12:40:47
-74.0809860229,4.650197506,2571,12:40:49
-74.0809860229,4.650197506,2571,12:40:51
-74.0809860229,4.650197506,2571,12:40:53
-74.0809860229,4.650197506,2571,12:40:55
-74.0809860229,4.650197506,2571,12:40:57
-74.0809860229,4.650197506,2571,12:41:01
-74.0809860229,4.650197506,2571,12:41:03
-74.0809860229,4.650197506,2571,12:41:05
-74.0810012817,4.6499848366,2572,12:41:18
-74.0810089111,4.6498513222,2572,12:41:20
-74.0810012817,4.6497592926,2572,12:41:22
-74.0810012817,4.649684906,2572,12:41:24
-74.0809936523,4.6496191025,2573,12:41:26
-74.0810012817,4.6494884491,2573,12:41:28
-74.0810165405,4.6493587494,2573,12:41:32
-74.0810394287,4.6492643356,2574,12:41:36
-74.0810394287,4.6492643356,2574,12:41:38
-74.0810394287,4.6492643356,2574,12:41:40
-74.0810623169,4.6491045952,2574,12:41:42
-74.0810699463,4.6489706039,2575,12:41:48
-74.0810699463,4.6489706039,2575,12:41:50
-74.0810699463,4.6489706039,2575,12:41:52
-74.0810699463,4.6489706039,2575,12:41:54
-74.0810699463,4.6489706039,2575,12:41:56
-74.0810699463,4.6489706039,2575,12:41:58
-74.0810699463,4.6489706039,2575,12:42:00
-74.0810699463,4.6489706039,2575,12:42:02
-74.0810699463,4.6489706039,2575,12:42:04
-74.0810699463,4.6489706039,2575,12:42:06
-74.0811843872,4.6484274864,2573,12:42:12
-74.081199646,4.6483249664,2572,12:42:16
-74.0812072754,4.6481971741,2572,12:42:20
-74.0812072754,4.6481971741,2572,12:42:24
-74.0812072754,4.6481971741,2572,12:42:26
-74.0812072754,4.6481971741,2572,12:42:28
-74.0812072754,4.6481971741,2572,12:42:30
-74.0812072754,4.6481971741,2572,12:42:32
-74.0812072754,4.6481971741,2572,12:42:34
-74.0812149048,4.6477942467,2572,12:42:38
-74.0812149048,4.6477942467,2572,12:42:40
-74.0812149048,4.6477942467,2572,12:42:42
-74.0812149048,4.6477942467,2572,12:42:44
-74.0812149048,4.6477942467,2572,12:42:46
-74.0812149048,4.6477942467,2572,12:42:48
-74.0812149048,4.6477942467,2572,12:42:50
-74.0812149048,4.6477942467,2572,12:42:52
-74.0812149048,4.6477942467,2572,12:42:54
-74.0812149048,4.6477942467,2572,12:42:56
-74.0812149048,4.6477942467,2572,12:42:58
-74.0812683105,4.6474666595,2569,12:43:04
-74.0813064575,4.6472773552,2569,12:43:06
-74.0813293457,4.6471452713,2569,12:43:08
-74.0813446045,4.6470541954,2569,12:43:10
-74.0813522339,4.6469826698,2569,12:43:12
-74.0813903809,4.6468114853,2569,12:43:16
-74.0813827515,4.6467204094,2569,12:43:20
-74.0813827515,4.6467204094,2569,12:43:22
-74.0813827515,4.6467204094,2569,12:43:24
-74.0813827515,4.6467204094,2569,12:43:26
-74.0813827515,4.6467204094,2569,12:43:28
-74.0813827515,4.6467204094,2569,12:43:30
-74.0813369751,4.6464157104,2569,12:43:34
-74.0813598633,4.646250248,2568,12:43:42
-74.0813598633,4.646250248,2568,12:43:44
-74.0813598633,4.646250248,2568,12:43:46
-74.0813598633,4.646250248,2568,12:43:48
-74.0813598633,4.646250248,2568,12:43:50
-74.0813598633,4.646250248,2568,12:43:52
-74.0813598633,4.646250248,2568,12:43:54
-74.0813598633,4.646250248,2568,12:43:56
-74.0813598633,4.646250248,2568,12:43:58
-74.0813598633,4.646250248,2568,12:44:00
-74.0813751221,4.6456847191,2568,12:44:06
-74.0813827515,4.6455688477,2568,12:44:10
-74.0813751221,4.6454281807,2568,12:44:16
-74.0813751221,4.6454281807,2568,12:44:18
-74.0813980103,4.6452698708,2566,12:44:24
-74.0813980103,4.6451926231,2566,12:44:30
-74.0813980103,4.6451063156,2566,12:44:34
-74.0813980103,4.6450405121,2566,12:44:36
-74.0813980103,4.6449685097,2567,12:44:40
-74.0813980103,4.644900322,2567,12:44:44
-74.0813827515,4.6448421478,2568,12:44:46
-74.0813827515,4.6448421478,2568,12:44:48
-74.0813827515,4.6448421478,2568,12:44:50
-74.0813674927,4.6446957588,2571,12:44:56
-74.0813522339,4.6445941925,2571,12:44:58
-74.0813522339,4.6445116997,2572,12:45:00
-74.0813522339,4.6444363594,2572,12:45:02
-74.0813598633,4.6443510056,2574,12:45:06
-74.0813598633,4.6442875862,2575,12:45:08
-74.0813751221,4.6442127228,2576,12:45:13
-74.0813827515,4.6441569328,2576,12:45:14
-74.0813903809,4.6441044807,2576,12:45:16
-74.0813903809,4.6441044807,2576,12:45:18
-74.0813903809,4.6441044807,2576,12:45:21
-74.0813903809,4.6441044807,2576,12:45:23
-74.0813903809,4.6441044807,2576,12:45:25
-74.0813903809,4.6441044807,2576,12:45:27
-74.0813903809,4.6441044807,2576,12:45:29
-74.0813903809,4.6441044807,2576,12:45:31
-74.0813903809,4.6441044807,2576,12:45:33
-74.0813903809,4.6441044807,2576,12:45:35
-74.0813903809,4.6441044807,2576,12:45:37
-74.0813903809,4.6441044807,2576,12:45:39
-74.0813903809,4.6441044807,2576,12:45:42
-74.0813903809,4.6441044807,2576,12:45:50
-74.0813903809,4.6441044807,2576,12:45:52
-74.0813903809,4.6441044807,2576,12:45:54
-74.0813903809,4.6441044807,2576,12:45:56
-74.0813903809,4.6441044807,2576,12:45:58
-74.0813522339,4.6437139511,2575,12:46:02
-74.0813064575,4.6435260773,2575,12:46:04
-74.0812530518,4.6434249878,2575,12:46:06
-74.0812072754,4.6433730125,2575,12:46:08
-74.081161499,4.6433396339,2575,12:46:10
-74.0810012817,4.6432876587,2575,12:46:16
-74.0808944702,4.6432800293,2575,12:46:22
-74.0807952881,4.6432824135,2575,12:46:26
-74.0806503296,4.6432952881,2576,12:46:32
-74.0806503296,4.6432952881,2576,12:46:41
-74.0806503296,4.6432952881,2576,12:46:44
-74.0806503296,4.6432952881,2576,12:46:46
-74.0802078247,4.6432151794,2582,12:46:51
-74.0802078247,4.6432151794,2582,12:46:55
-74.0802078247,4.6432151794,2582,12:46:57
-74.0802078247,4.6432151794,2582,12:46:59
-74.0802078247,4.6432151794,2582,12:47:01
-74.0798110962,4.6429791451,2579,12:47:05
-74.0796508789,4.6429100037,2578,12:47:13
-74.0795059204,4.6428966522,2577,12:47:19
-74.0795059204,4.6428966522,2577,12:47:23
-74.0795059204,4.6428966522,2577,12:47:25
-74.0795059204,4.6428966522,2577,12:47:27
-74.0795059204,4.6428966522,2577,12:47:32
-74.0795059204,4.6428966522,2577,12:47:34
-74.0795059204,4.6428966522,2577,12:47:36
-74.0794372559,4.6426930428,2575,12:47:38
-74.0794143677,4.6425719261,2575,12:47:40
-74.0793991089,4.6424922943,2574,12:47:42
-74.0794067383,4.6424174309,2574,12:47:46
-74.0794067383,4.6423568726,2574,12:47:48
-74.0794067383,4.6423006058,2574,12:47:50
-74.0794143677,4.6422486305,2574,12:47:52
-74.0794296265,4.6421995163,2573,12:47:54
-74.0794677734,4.6420602798,2574,12:47:58
-74.0794677734,4.6420602798,2574,12:48:00
-74.0794677734,4.6420602798,2574,12:48:02
-74.0794677734,4.6420602798,2574,12:48:04
-74.0794677734,4.6420602798,2574,12:48:06
-74.0794677734,4.6420602798,2574,12:48:08
-74.0794677734,4.6420602798,2574,12:48:10
-74.0794677734,4.6420602798,2574,12:48:16
-74.0794677734,4.6420602798,2574,12:48:18
-74.0794525146,4.6415753365,2575,12:48:22
-74.0794525146,4.641474247,2575,12:48:24
-74.0794525146,4.641474247,2575,12:48:26
-74.0794372559,4.6413502693,2576,12:48:28
-74.0794372559,4.6413502693,2576,12:48:30
-74.0794372559,4.6413502693,2576,12:48:32
-74.0794372559,4.6413502693,2576,12:48:34
-74.0794448853,4.6411428452,2576,12:48:40
-74.0794372559,4.6410527229,2577,12:48:44
-74.0794372559,4.6410527229,2577,12:48:50
-74.0794372559,4.6410527229,2577,12:48:52
-74.0794372559,4.6410527229,2577,12:48:54
-74.0794525146,4.640733242,2578,12:48:58
-74.0794906616,4.640604496,2578,12:49:04
-74.0795135498,4.6404967308,2578,12:49:08
-74.0795135498,4.6404967308,2578,12:49:10
-74.0795135498,4.6404967308,2578,12:49:12
-74.0795135498,4.6404967308,2578,12:49:14
-74.0795135498,4.6404967308,2578,12:49:16
-74.0795135498,4.6404967308,2578,12:49:18
-74.079536438,4.6403360367,2576,12:49:22
-74.0795440674,4.6402335167,2576,12:49:24
-74.0795516968,4.6401586533,2575,12:49:26
-74.0795593262,4.6401019096,2575,12:49:28
-74.0795669556,4.6400494576,2575,12:49:30
-74.079574585,4.6399531364,2575,12:49:32
-74.0796127319,4.6398358345,2574,12:49:38
-74.0796127319,4.6398358345,2574,12:49:40
-74.0796127319,4.6398358345,2574,12:49:42
-74.0796127319,4.6398358345,2574,12:49:44
-74.0796127319,4.6398358345,2574,12:49:46
-74.0796127319,4.6398358345,2574,12:49:48
-74.0796127319,4.6398358345,2574,12:49:50
-74.0796127319,4.6398358345,2574,12:49:52
-74.0796127319,4.6398358345,2574,12:49:54
-74.0796127319,4.6398358345,2574,12:49:56
-74.0796127319,4.6398358345,2574,12:49:58
-74.0796813965,4.6392455101,2575,12:50:02
-74.0796585083,4.6391358376,2575,12:50:06
-74.0796585083,4.6391358376,2575,12:50:08
-74.0796585083,4.6391358376,2575,12:50:10
-74.0796585083,4.6391358376,2575,12:50:12
-74.0796585083,4.6391358376,2575,12:50:14
-74.0796585083,4.6391358376,2575,12:50:16
-74.0796585083,4.6391358376,2575,12:50:18
-74.0796585083,4.6391358376,2575,12:50:20
-74.0796356201,4.6386556625,2573,12:50:24
-74.0796279907,4.6384878159,2573,12:50:30
-74.0796279907,4.6384878159,2573,12:50:32
-74.0796279907,4.6384878159,2573,12:50:34
-74.0796279907,4.6384878159,2573,12:50:36
-74.0796279907,4.6384878159,2573,12:50:38
-74.0796279907,4.6384878159,2573,12:50:40
-74.0796203613,4.6383237839,2572,12:50:45
-74.0796203613,4.638220787,2572,12:50:47
-74.0796127319,4.6381459236,2572,12:50:49
-74.0796127319,4.6380872726,2572,12:50:51
-74.0796203613,4.6380324364,2572,12:50:53
-74.0796356201,4.6379327774,2572,12:50:55
-74.0796432495,4.6378154755,2571,12:50:59
-74.0796432495,4.6378154755,2571,12:51:01
-74.0796432495,4.6378154755,2571,12:51:03
-74.0796661377,4.6376271248,2570,12:51:07
-74.0796813965,4.6374816895,2570,12:51:13
-74.0796813965,4.6374816895,2570,12:51:15
-74.0796813965,4.6374816895,2570,12:51:17
-74.0796813965,4.6374816895,2570,12:51:19
-74.0796813965,4.6374816895,2570,12:51:21
-74.0796813965,4.6374816895,2570,12:51:23
-74.0796813965,4.6374816895,2570,12:51:25
-74.0796813965,4.6374816895,2570,12:51:27
-74.0796813965,4.6374816895,2570,12:51:29
-74.0796813965,4.6374816895,2570,12:51:33
-74.0796813965,4.6374816895,2570,12:51:35
-74.0796813965,4.6374816895,2570,12:51:37
-74.0796813965,4.6374816895,2570,12:51:39
-74.0796813965,4.6374816895,2570,12:51:41
-74.0796279907,4.6367759705,2573,12:51:45
-74.0796356201,4.6366481781,2574,12:51:51
-74.0796356201,4.6366481781,2574,12:51:53
-74.0796356201,4.6366481781,2574,12:51:55
-74.0796356201,4.6364917755,2574,12:51:57
-74.0796585083,4.636390686,2574,12:52:01
-74.0796432495,4.6362652779,2575,12:52:05
-74.0796432495,4.6361684799,2575,12:52:09
-74.0796432495,4.6361684799,2575,12:52:11
-74.0796432495,4.6361684799,2575,12:52:13
-74.0796432495,4.6361684799,2575,12:52:15
-74.0796432495,4.6361684799,2575,12:52:17
-74.0796432495,4.6361684799,2575,12:52:19
-74.0796432495,4.6361684799,2575,12:52:21
-74.0796585083,4.6359667778,2576,12:52:25
-74.0796737671,4.6358456612,2576,12:52:27
-74.0796813965,4.6357622147,2576,12:52:29
-74.0796890259,4.6356949806,2576,12:52:31
-74.0796890259,4.6356124878,2576,12:52:35
-74.0796890259,4.6356124878,2576,12:52:39
-74.0796890259,4.6356124878,2576,12:52:41
-74.0796890259,4.6356124878,2576,12:52:43
-74.0796890259,4.6356124878,2576,12:52:45
-74.0796890259,4.6356124878,2576,12:52:47
-74.0796890259,4.6356124878,2576,12:52:49
-74.0796890259,4.6356124878,2576,12:52:51
-74.0796890259,4.6356124878,2576,12:52:53
-74.0796890259,4.6356124878,2576,12:52:55
-74.0797805786,4.6353173256,2578,12:53:07
-74.0798416138,4.6351675987,2578,12:53:09
-74.0798950195,4.6350774765,2578,12:53:11
-74.0799407959,4.6350207329,2578,12:53:13
-74.0799865723,4.6349797249,2578,12:53:15
-74.0801010132,4.6349143982,2578,12:53:17
-74.0802688599,4.6349039078,2578,12:53:23
-74.0804138184,4.6349473,2577,12:53:29
-74.0805435181,4.6349797249,2577,12:53:37
-74.0805435181,4.6349797249,2577,12:53:39
-74.0805435181,4.6349797249,2577,12:53:41
-74.080696106,4.6349945068,2577,12:53:43
-74.0808410645,4.6350440979,2576,12:53:49
-74.0808410645,4.6350440979,2576,12:53:51
-74.0808410645,4.6350440979,2576,12:53:53
-74.0808410645,4.6350440979,2576,12:53:55
-74.0808410645,4.6350440979,2576,12:53:57
-74.0808410645,4.6350440979,2576,12:53:59
-74.0808410645,4.6350440979,2576,12:54:01
-74.0811004639,4.6349849701,2575,12:54:07
-74.0812149048,4.6348638535,2575,12:54:13
-74.0812149048,4.6348638535,2575,12:54:15
-74.0812530518,4.6347594261,2575,12:54:17
-74.0812988281,4.6346449852,2574,12:54:23
-74.0813293457,4.6345257759,2574,12:54:27
-74.0814056396,4.6344099045,2574,12:54:31
-74.0814666748,4.6342859268,2574,12:54:37
-74.0814666748,4.6342859268,2574,12:54:41
-74.0814666748,4.6342859268,2574,12:54:43
-74.0814666748,4.6342859268,2574,12:54:45
-74.0814666748,4.6342859268,2574,12:54:47
-74.0814666748,4.6342859268,2574,12:54:49
-74.0815353394,4.6341013908,2573,12:54:53
-74.0815811157,4.6339888573,2573,12:54:55
-74.0816116333,4.6339006424,2573,12:54:57
-74.0816345215,4.6338300705,2573,12:54:59
-74.0816802979,4.6337547302,2573,12:55:03
-74.0817184448,4.6337080002,2573,12:55:05
-74.08177948,4.6336603165,2573,12:55:09
-74.0818252563,4.6336154938,2574,12:55:11
-74.0818786621,4.6335668564,2573,12:55:15
-74.0818786621,4.6335668564,2573,12:55:17
-74.0818786621,4.6335668564,2573,12:55:19
-74.0818786621,4.6335668564,2573,12:55:21
-74.0818786621,4.6335668564,2573,12:55:24
-74.0818786621,4.6335668564,2573,12:55:25
-74.0818786621,4.6335668564,2573,12:55:27
-74.0820770264,4.6334238052,2574,12:55:31
-74.0821838379,4.6333456039,2574,12:55:33
-74.0821838379,4.6333456039,2574,12:55:35
-74.0822982788,4.6332745552,2574,12:55:43
-74.082359314,4.6332354546,2574,12:55:45
-74.082359314,4.6332354546,2574,12:55:47
-74.082359314,4.6332354546,2574,12:55:49
-74.082359314,4.6332354546,2574,12:55:51
-74.082359314,4.6332354546,2574,12:55:53
-74.082359314,4.6332354546,2574,12:55:55
-74.082359314,4.6332354546,2574,12:55:57
-74.082359314,4.6332354546,2574,12:55:59
-74.082359314,4.6332354546,2574,12:56:01
-74.082359314,4.6332354546,2574,12:56:03
-74.082359314,4.6332354546,2574,12:56:05
-74.082359314,4.6332354546,2574,12:56:07
-74.082359314,4.6332354546,2574,12:56:09
-74.082359314,4.6332354546,2574,12:56:11
-74.082359314,4.6332354546,2574,12:56:13
-74.082359314,4.6332354546,2574,12:56:15
-74.082359314,4.6332354546,2574,12:56:17
-74.082359314,4.6332354546,2574,12:56:19
-74.082359314,4.6332354546,2574,12:56:21
-74.0825958252,4.6330795288,2580,12:56:27
-74.0827255249,4.6329965591,2580,12:56:29
-74.0827941895,4.6329512596,2580,12:56:31
-74.0828399658,4.6329221725,2580,12:56:33
-74.0828399658,4.6329221725,2580,12:56:35
-74.0828399658,4.6329221725,2580,12:56:37
-74.0828399658,4.6329221725,2580,12:56:39
-74.0829238892,4.6328754425,2581,12:56:45
-74.0829772949,4.6328501701,2581,12:56:47
-74.0830230713,4.6328415871,2582,12:56:51
-74.0830230713,4.6328415871,2582,12:56:53
-74.0830230713,4.6328415871,2582,12:56:55
-74.0830230713,4.6328415871,2582,12:56:57
-74.0831222534,4.6328339577,2582,12:57:01
-74.0831832886,4.6328277588,2583,12:57:03
-74.0832290649,4.6328253746,2583,12:57:05
-74.0832748413,4.6328372955,2583,12:57:09
-74.0833206177,4.6328544617,2583,12:57:13
-74.0833206177,4.6328544617,2583,12:57:15
-74.0833206177,4.6328544617,2583,12:57:17
-74.0833206177,4.6328544617,2583,12:57:19
-74.0833206177,4.6328544617,2583,12:57:21
-74.0833206177,4.6328544617,2583,12:57:23
-74.0834121704,4.6329007149,2584,12:57:27
-74.0834655762,4.6329255104,2584,12:57:29
-74.0835189819,4.632938385,2584,12:57:33
-74.0835647583,4.6329507828,2584,12:57:37
-74.0836105347,4.632958889,2583,12:57:43
-74.0836105347,4.632958889,2583,12:57:45
-74.0836105347,4.632958889,2583,12:57:47
-74.0836105347,4.632958889,2583,12:57:49
-74.0836105347,4.632958889,2583,12:57:51
-74.0836868286,4.6329407692,2582,12:57:55
-74.0837249756,4.6329231262,2582,12:57:59
-74.0837249756,4.6329231262,2582,12:58:01
-74.0837631226,4.6329021454,2582,12:58:03
-74.0837631226,4.6329021454,2582,12:58:05
-74.0837631226,4.6329021454,2582,12:58:07
-74.0837631226,4.6329021454,2582,12:58:09
-74.0837631226,4.6329021454,2582,12:58:11
-74.0837631226,4.6329021454,2582,12:58:13
-74.0837631226,4.6329021454,2582,12:58:15
-74.0837631226,4.6329021454,2582,12:58:17
-74.0838241577,4.6327881813,2581,12:58:21
-74.0838546753,4.6327180862,2581,12:58:23
-74.0838699341,4.6326732635,2581,12:58:25
-74.0838851929,4.6326255798,2580,12:58:29
-74.0838851929,4.6326255798,2580,12:58:31
-74.0838851929,4.6326255798,2580,12:58:33
-74.0838851929,4.6326255798,2580,12:58:35
-74.0838851929,4.6326255798,2580,12:58:37
-74.0838851929,4.6326255798,2580,12:58:39
-74.0838851929,4.6326255798,2580,12:58:41
-74.0838851929,4.6326255798,2580,12:58:43
-74.0838851929,4.6326255798,2580,12:58:45
-74.0838851929,4.6326255798,2580,12:58:47
-74.0838851929,4.6326255798,2580,12:58:49
-74.0838851929,4.6326255798,2580,12:58:51
-74.0838851929,4.6326255798,2580,12:58:53
-74.0838851929,4.6326255798,2580,12:58:55
-74.0838851929,4.6326255798,2580,12:58:57
-74.0838851929,4.6326255798,2580,12:58:59
-74.0839614868,4.6324663162,2580,12:59:03
-74.0839920044,4.632373333,2580,12:59:05
-74.0839996338,4.6323156357,2580,12:59:07
-74.0839996338,4.6322636604,2580,12:59:11
-74.0840606689,4.632273674,2580,12:59:21
-74.0841140747,4.6322922707,2581,12:59:25
-74.0841140747,4.6322922707,2581,12:59:27
-74.0841140747,4.6322922707,2581,12:59:29
-74.0841140747,4.6322922707,2581,12:59:31
-74.0841140747,4.6322922707,2581,12:59:33
-74.0841140747,4.6322922707,2581,12:59:35
-74.0841140747,4.6322922707,2581,12:59:37
-74.084236145,4.6323623657,2583,12:59:43
-74.0843048096,4.63240242,2583,12:59:45
-74.0843048096,4.63240242,2583,12:59:49
-74.0843048096,4.63240242,2583,12:59:51
-74.0843048096,4.63240242,2583,12:59:53
-74.0842590332,4.632335186,2585,13:00:13
-74.0842285156,4.6322960854,2585,13:00:14
-74.0842285156,4.6322960854,2585,13:00:16
-74.0842285156,4.6322960854,2585,13:00:18
-74.0842285156,4.6322960854,2585,13:00:19
